# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   374.7      1.01806e-03      3.17371e-05      3.59264e-07
   374.8      9.84048e-04      3.17913e-05      3.65694e-07
   374.9      9.59848e-04      3.06888e-05      3.57026e-07
   375.0      9.31696e-04      3.00143e-05      3.52223e-07
   375.1      8.99764e-04      2.90137e-05      3.42906e-07
   375.2      8.57763e-04      2.88831e-05      3.48303e-07
   375.3      8.29765e-04      2.79929e-05      3.40156e-07
   375.4      7.96005e-04      2.73720e-05      3.38564e-07
   375.5      7.73165e-04      2.61266e-05      3.25115e-07
   375.6      7.49211e-04      2.59253e-05      3.27069e-07
   375.7      7.27959e-04      2.58858e-05      3.30221e-07
   375.8      7.19119e-04      2.49866e-05      3.18035e-07
   375.9      6.98863e-04      2.51180e-05      3.22725e-07
   376.0      6.73298e-04      2.51499e-05      3.27208e-07
   376.1      6.61903e-04      2.42878e-05      3.18419e-07
   376.2      6.58469e-04      2.39022e-05      3.13803e-07
   376.3      6.50233e-04      2.32742e-05      3.05855e-07
   376.4      6.31696e-04      2.28140e-05      3.03848e-07
   376.5      6.28219e-04      2.25899e-05      3.00519e-07
   376.6      6.14983e-04      2.22080e-05      2.96952e-07
   376.7      6.06584e-04      2.18931e-05      2.94433e-07
   376.8      5.91860e-04      2.16645e-05      2.95012e-07
   376.9      5.80017e-04      2.13837e-05      2.90947e-07
   377.0      5.70339e-04      2.13002e-05      2.89680e-07
   377.1      5.58068e-04      2.12269e-05      2.92585e-07
   377.2      5.53999e-04      2.07111e-05      2.87114e-07
   377.3      5.47917e-04      2.06358e-05      2.86228e-07
   377.4      5.36257e-04      2.10764e-05      2.92597e-07
   377.5      5.31758e-04      2.12396e-05      2.95844e-07
   377.6      5.32323e-04      2.12775e-05      2.97988e-07
   377.7      5.32775e-04      2.12793e-05      2.97195e-07
   377.8      5.35395e-04      2.10022e-05      2.91894e-07
   377.9      5.32957e-04      2.12322e-05      2.96405e-07
   378.0      5.26737e-04      2.17902e-05      3.06251e-07
   378.1      5.35795e-04      2.08192e-05      2.90202e-07
   378.2      5.36296e-04      2.08344e-05      2.89886e-07
   378.3      5.36610e-04      2.14218e-05      2.96701e-07
   378.4      5.38932e-04      2.12484e-05      2.95611e-07
   378.5      5.56798e-04      2.15107e-05      2.96089e-07
   378.6      5.84174e-04      2.18435e-05      2.95790e-07
   378.7      6.16605e-04      2.20742e-05      2.93518e-07
   378.8      6.34240e-04      2.26025e-05      2.98382e-07
   378.9      6.43124e-04      2.31981e-05      3.03990e-07
   379.0      6.51057e-04      2.33427e-05      3.04568e-07
   379.1      6.44839e-04      2.32445e-05      3.07159e-07
   379.2      6.38403e-04      2.32782e-05      3.09822e-07
   379.3      6.44833e-04      2.32296e-05      3.07162e-07
   379.4      6.54256e-04      2.35723e-05      3.10923e-07
   379.5      6.74740e-04      2.42839e-05      3.17902e-07
   379.6      6.96749e-04      2.40693e-05      3.10901e-07
   379.7      6.97280e-04      2.38928e-05      3.08425e-07
   379.8      6.84078e-04      2.36702e-05      3.08732e-07
   379.9      6.70708e-04      2.35849e-05      3.09971e-07
   380.0      6.74974e-04      2.27673e-05      2.98530e-07
   380.1      6.61619e-04      2.25777e-05      3.00536e-07
   380.2      6.53153e-04      2.21568e-05      2.95466e-07
   380.3      6.47020e-04      2.16110e-05      2.91741e-07
   380.4      6.37033e-04      2.17020e-05      2.95283e-07
   380.5      6.39003e-04      2.14047e-05      2.88860e-07
   380.6      6.38679e-04      2.09071e-05      2.83454e-07
   380.7      6.31096e-04      2.06451e-05      2.83906e-07
   380.8      6.32104e-04      2.02749e-05      2.80062e-07
   380.9      6.31940e-04      1.98530e-05      2.75674e-07
   381.0      6.19941e-04      1.96897e-05      2.76922e-07
   381.1      6.14636e-04      1.96093e-05      2.76305e-07
   381.2      6.21803e-04      1.92198e-05      2.68696e-07
   381.3      6.25756e-04      1.86893e-05      2.62960e-07
   381.4      6.28178e-04      1.83583e-05      2.59050e-07
   381.5      6.30990e-04      1.83196e-05      2.57589e-07
   381.6      6.25696e-04      1.82976e-05      2.59396e-07
   381.7      6.19710e-04      1.86711e-05      2.65362e-07
   381.8      6.11900e-04      1.86844e-05      2.68440e-07
   381.9      6.19947e-04      1.80573e-05      2.59364e-07
   382.0      6.14190e-04      1.86813e-05      2.68504e-07
   382.1      6.25976e-04      1.80075e-05      2.59245e-07
   382.2      6.24669e-04      1.75217e-05      2.51627e-07
   382.3      6.26025e-04      1.74137e-05      2.49227e-07
   382.4      6.30902e-04      1.71941e-05      2.45725e-07
   382.5      6.30418e-04      1.73703e-05      2.48520e-07
   382.6      6.39490e-04      1.73998e-05      2.48846e-07
   382.7      6.40874e-04      1.77578e-05      2.54627e-07
   382.8      6.44901e-04      1.81017e-05      2.59781e-07
   382.9      6.65319e-04      1.73670e-05      2.44646e-07
   383.0      6.68702e-04      1.77013e-05      2.45968e-07
   383.1      6.71552e-04      1.84659e-05      2.56678e-07
   383.2      6.78402e-04      1.88371e-05      2.61448e-07
   383.3      6.73008e-04      1.93364e-05      2.69541e-07
   383.4      6.81786e-04      1.89409e-05      2.61923e-07
   383.5      6.69406e-04      1.94380e-05      2.69456e-07
   383.6      6.70430e-04      1.92080e-05      2.64125e-07
   383.7      6.73471e-04      1.94608e-05      2.67172e-07
   383.8      6.56999e-04      1.97439e-05      2.75583e-07
   383.9      6.57977e-04      1.95087e-05      2.71326e-07
   384.0      6.70397e-04      1.91412e-05      2.63118e-07
   384.1      6.69546e-04      1.92022e-05      2.64922e-07
   384.2      6.63978e-04      1.92666e-05      2.64987e-07
   384.3      6.66067e-04      1.87223e-05      2.55388e-07
   384.4      6.67136e-04      1.86650e-05      2.54835e-07
   384.5      6.53678e-04      1.90780e-05      2.61475e-07
   384.6      6.45124e-04      1.87659e-05      2.59477e-07
   384.7      6.45531e-04      1.88148e-05      2.60056e-07
   384.8      6.37487e-04      1.84582e-05      2.57661e-07
   384.9      6.38387e-04      1.84465e-05      2.57319e-07
   385.0      6.33818e-04      1.82777e-05      2.55988e-07
   385.1      6.20232e-04      1.86800e-05      2.64812e-07
   385.2      6.21206e-04      1.85293e-05      2.61483e-07
   385.3      6.15994e-04      1.85805e-05      2.62819e-07
   385.4      6.11760e-04      1.85199e-05      2.64444e-07
   385.5      6.09228e-04      1.87825e-05      2.69470e-07
   385.6      6.17186e-04      1.83881e-05      2.61810e-07
   385.7      6.14517e-04      1.80287e-05      2.58310e-07
   385.8      6.12774e-04      1.79098e-05      2.58630e-07
   385.9      6.22325e-04      1.72860e-05      2.48254e-07
   386.0      6.26850e-04      1.70606e-05      2.44994e-07
   386.1      6.34090e-04      1.72706e-05      2.47845e-07
   386.2      6.30387e-04      1.73483e-05      2.50545e-07
   386.3      6.35975e-04      1.71686e-05      2.48829e-07
   386.4      6.50625e-04      1.68885e-05      2.43339e-07
   386.5      6.55206e-04      1.65844e-05      2.40520e-07
   386.6      6.60446e-04      1.67309e-05      2.41537e-07
   386.7      6.58372e-04      1.65885e-05      2.42157e-07
   386.8      6.68146e-04      1.62979e-05      2.37973e-07
   386.9      6.75534e-04      1.68592e-05      2.44982e-07
   387.0      6.80480e-04      1.67723e-05      2.45372e-07
   387.1      6.76291e-04      1.70997e-05      2.52425e-07
   387.2      6.73495e-04      1.79949e-05      2.64762e-07
   387.3      6.85935e-04      1.82448e-05      2.67883e-07
   387.4      7.00771e-04      1.77842e-05      2.60715e-07
   387.5      7.06215e-04      1.76321e-05      2.57705e-07
   387.6      7.02749e-04      1.81813e-05      2.67640e-07
   387.7      7.07686e-04      1.82110e-05      2.67792e-07
   387.8      7.29530e-04      1.75193e-05      2.53826e-07
   387.9      7.32722e-04      1.78212e-05      2.58862e-07
   388.0      7.32224e-04      1.84583e-05      2.67431e-07
   388.1      7.50923e-04      1.81525e-05      2.59183e-07
   388.2      7.59658e-04      1.83042e-05      2.62317e-07
   388.3      7.68606e-04      1.82176e-05      2.60808e-07
   388.4      7.74413e-04      1.80492e-05      2.58089e-07
   388.5      7.87497e-04      1.77439e-05      2.51332e-07
   388.6      7.82120e-04      1.82538e-05      2.59796e-07
   388.7      7.82579e-04      1.82190e-05      2.60167e-07
   388.8      7.93786e-04      1.79599e-05      2.54242e-07
   388.9      7.99595e-04      1.80515e-05      2.54322e-07
   389.0      7.99613e-04      1.83973e-05      2.60540e-07
   389.1      7.97947e-04      1.83872e-05      2.61578e-07
   389.2      8.00809e-04      1.77798e-05      2.52607e-07
   389.3      8.05261e-04      1.76652e-05      2.50699e-07
   389.4      8.02010e-04      1.79751e-05      2.56645e-07
   389.5      8.03295e-04      1.76945e-05      2.53308e-07
   389.6      8.12288e-04      1.74219e-05      2.46774e-07
   389.7      8.16693e-04      1.73437e-05      2.45779e-07
   389.8      8.17334e-04      1.68634e-05      2.37601e-07
   389.9      8.00518e-04      1.70602e-05      2.45453e-07
   390.0      8.15342e-04      1.61897e-05      2.29828e-07
   390.1      8.15546e-04      1.64772e-05      2.36798e-07
   390.2      8.13379e-04      1.69174e-05      2.43048e-07
   390.3      8.18453e-04      1.65164e-05      2.35527e-07
   390.4      8.22475e-04      1.63537e-05      2.34643e-07
   390.5      8.15150e-04      1.65632e-05      2.38809e-07
   390.6      8.18018e-04      1.66416e-05      2.40167e-07
   390.7      8.22173e-04      1.66161e-05      2.41035e-07
   390.8      8.14650e-04      1.66109e-05      2.41221e-07
   390.9      8.24130e-04      1.63228e-05      2.33391e-07
   391.0      8.35170e-04      1.59679e-05      2.27250e-07
   391.1      8.28764e-04      1.61171e-05      2.35040e-07
   391.2      8.32422e-04      1.60300e-05      2.32789e-07
   391.3      8.35992e-04      1.61453e-05      2.31796e-07
   391.4      8.45968e-04      1.58255e-05      2.24495e-07
   391.5      8.45499e-04      1.57097e-05      2.25051e-07
   391.6      8.37614e-04      1.57369e-05      2.28504e-07
   391.7      8.36037e-04      1.60610e-05      2.36015e-07
   391.8      8.48695e-04      1.58095e-05      2.29013e-07
   391.9      8.45844e-04      1.56513e-05      2.27299e-07
   392.0      8.48711e-04      1.61768e-05      2.35865e-07
   392.1      8.61541e-04      1.61749e-05      2.35749e-07
   392.2      8.70616e-04      1.56879e-05      2.27737e-07
   392.3      8.73241e-04      1.60006e-05      2.31723e-07
   392.4      8.76940e-04      1.59250e-05      2.32246e-07
   392.5      8.84331e-04      1.53527e-05      2.24398e-07
   392.6      8.86669e-04      1.58367e-05      2.31918e-07
   392.7      8.98574e-04      1.56076e-05      2.29100e-07
   392.8      9.16395e-04      1.52436e-05      2.21535e-07
   392.9      9.11390e-04      1.60333e-05      2.33879e-07
   393.0      9.18408e-04      1.60247e-05      2.35725e-07
   393.1      9.41122e-04      1.51919e-05      2.24950e-07
   393.2      9.49581e-04      1.60474e-05      2.34598e-07
   393.3      9.60766e-04      1.62945e-05      2.38726e-07
   393.4      9.74790e-04      1.57814e-05      2.34080e-07
   393.5      9.95861e-04      1.59668e-05      2.32349e-07
   393.6      1.00634e-03      1.63079e-05      2.37409e-07
   393.7      1.02332e-03      1.57961e-05      2.32284e-07
   393.8      1.04491e-03      1.53888e-05      2.25575e-07
   393.9      1.05245e-03      1.58439e-05      2.33879e-07
   394.0      1.06951e-03      1.59451e-05      2.34982e-07
   394.1      1.08936e-03      1.59810e-05      2.34583e-07
   394.2      1.09725e-03      1.62583e-05      2.41966e-07
   394.3      1.12449e-03      1.56595e-05      2.31103e-07
   394.4      1.14326e-03      1.59280e-05      2.34367e-07
   394.5      1.15865e-03      1.54885e-05      2.26853e-07
   394.6      1.16989e-03      1.62079e-05      2.38026e-07
   394.7      1.18277e-03      1.61523e-05      2.38625e-07
   394.8      1.18700e-03      1.62518e-05      2.42511e-07
   394.9      1.19978e-03      1.59194e-05      2.39083e-07
   395.0      1.20113e-03      1.61039e-05      2.43470e-07
   395.1      1.21559e-03      1.62549e-05      2.41846e-07
   395.2      1.21901e-03      1.68004e-05      2.51924e-07
   395.3      1.22302e-03      1.67719e-05      2.52650e-07
   395.4      1.24826e-03      1.60461e-05      2.37412e-07
   395.5      1.25970e-03      1.60683e-05      2.37858e-07
   395.6      1.25254e-03      1.64465e-05      2.45497e-07
   395.7      1.25652e-03      1.61112e-05      2.39568e-07
   395.8      1.25843e-03      1.59454e-05      2.36689e-07
   395.9      1.25693e-03      1.61088e-05      2.36811e-07
   396.0      1.27436e-03      1.53694e-05      2.23430e-07
   396.1      1.26520e-03      1.57899e-05      2.30917e-07
   396.2      1.25032e-03      1.64473e-05      2.42021e-07
   396.3      1.24425e-03      1.64958e-05      2.42599e-07
   396.4      1.24548e-03      1.59796e-05      2.34076e-07
   396.5      1.24762e-03      1.55927e-05      2.25671e-07
   396.6      1.23236e-03      1.61377e-05      2.34845e-07
   396.7      1.22199e-03      1.61639e-05      2.35647e-07
   396.8      1.22804e-03      1.58519e-05      2.27483e-07
   396.9      1.21451e-03      1.63038e-05      2.35916e-07
   397.0      1.19579e-03      1.69164e-05      2.47239e-07
   397.1      1.19060e-03      1.67450e-05      2.44748e-07
   397.2      1.18245e-03      1.65900e-05      2.42011e-07
   397.3      1.17866e-03      1.66978e-05      2.39799e-07
   397.4      1.18099e-03      1.65630e-05      2.36859e-07
   397.5      1.17818e-03      1.66709e-05      2.40147e-07
   397.6      1.18429e-03      1.67950e-05      2.39447e-07
   397.7      1.17755e-03      1.63354e-05      2.33608e-07
   397.8      1.17488e-03      1.63632e-05      2.32664e-07
   397.9      1.17497e-03      1.65969e-05      2.34234e-07
   398.0      1.17581e-03      1.66514e-05      2.33044e-07
   398.1      1.18054e-03      1.69928e-05      2.36499e-07
   398.2      1.17936e-03      1.70099e-05      2.36785e-07
   398.3      1.17406e-03      1.67779e-05      2.34631e-07
   398.4      1.17442e-03      1.66774e-05      2.32945e-07
   398.5      1.17895e-03      1.64752e-05      2.28890e-07
   398.6      1.18417e-03      1.61418e-05      2.22843e-07
   398.7      1.19143e-03      1.58638e-05      2.15921e-07
   398.8      1.19566e-03      1.56051e-05      2.11507e-07
   398.9      1.19830e-03      1.54361e-05      2.11091e-07
   399.0      1.20590e-03      1.53573e-05      2.09341e-07
   399.1      1.21464e-03      1.52912e-05      2.06958e-07
   399.2      1.22633e-03      1.54986e-05      2.07757e-07
   399.3      1.23236e-03      1.54523e-05      2.07146e-07
   399.4      1.23447e-03      1.49382e-05      1.99838e-07
   399.5      1.24310e-03      1.48830e-05      2.00102e-07
   399.6      1.25070e-03      1.45931e-05      1.97123e-07
   399.7      1.25344e-03      1.37552e-05      1.86153e-07
   399.8      1.26773e-03      1.38087e-05      1.87222e-07
   399.9      1.28276e-03      1.37670e-05      1.85506e-07
   400.0      1.29572e-03      1.38533e-05      1.88587e-07
   400.1      1.30834e-03      1.40591e-05      1.94123e-07
   400.2      1.31975e-03      1.41355e-05      1.96344e-07
   400.3      1.32604e-03      1.38040e-05      1.93942e-07
   400.4      1.33669e-03      1.33381e-05      1.88505e-07
   400.5      1.36201e-03      1.32712e-05      1.84396e-07
   400.6      1.38389e-03      1.30301e-05      1.78845e-07
   400.7      1.39457e-03      1.27976e-05      1.78612e-07
   400.8      1.40554e-03      1.29075e-05      1.82933e-07
   400.9      1.42375e-03      1.33054e-05      1.87767e-07
   401.0      1.44610e-03      1.37344e-05      1.91827e-07
   401.1      1.46863e-03      1.43915e-05      2.04290e-07
   401.2      1.48396e-03      1.38350e-05      1.97183e-07
   401.3      1.50485e-03      1.36405e-05      1.94933e-07
   401.4      1.51975e-03      1.30527e-05      1.85632e-07
   401.5      1.53718e-03      1.32476e-05      1.89444e-07
   401.6      1.55416e-03      1.36714e-05      1.98179e-07
   401.7      1.57354e-03      1.39090e-05      2.01089e-07
   401.8      1.59026e-03      1.40310e-05      2.03078e-07
   401.9      1.60223e-03      1.43434e-05      2.11086e-07
   402.0      1.61435e-03      1.49173e-05      2.21986e-07
   402.1      1.62126e-03      1.50454e-05      2.25058e-07
